video_filename,analysis_mode,event_id,clip_path,predicted_category,predicted_primary_limb,predicted_confidence_score,corrected_category,corrected_strike_type,is_valid_strike,notes,created_at,model_suggested_strike_type,model_prediction_confidence,model_top_3_predictions
Group - Spinning Hook_compressed.mp4,single_athlete_training,39,data\processed\clips\Group - Spinning Hook_compressed\event_039_kick_candidate_right_ankle_t28p24.mp4,kick_candidate,right_ankle,0.9658,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.87,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.87}, {""strike_type"": ""tornado_kick"", ""probability"": 0.073333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.02}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,40,data\processed\clips\Group - Spinning Hook_compressed\event_040_kick_candidate_right_ankle_t30p84.mp4,kick_candidate,right_ankle,0.6839,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.433333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.433333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.303333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.106667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,42,data\processed\clips\Group - Spinning Hook_compressed\event_042_kick_candidate_right_ankle_t35p45.mp4,kick_candidate,right_ankle,0.6505,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.64,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.64}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.123333}, {""strike_type"": ""back_kick"", ""probability"": 0.083333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,46,data\processed\clips\Group - Spinning Hook_compressed\event_046_kick_candidate_right_ankle_t84p52.mp4,kick_candidate,right_ankle,0.7834,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.346667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.346667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.266667}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.163333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,47,data\processed\clips\Group - Spinning Hook_compressed\event_047_kick_candidate_right_ankle_t88p12.mp4,kick_candidate,right_ankle,0.5746,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.32,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.32}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.313333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.14}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,48,data\processed\clips\Group - Spinning Hook_compressed\event_048_kick_candidate_right_ankle_t91p53.mp4,kick_candidate,right_ankle,0.9712,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.663333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.663333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.24}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.036667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,49,data\processed\clips\Group - Spinning Hook_compressed\event_049_kick_candidate_right_ankle_t103p54.mp4,kick_candidate,right_ankle,0.9455,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.39,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.39}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.23}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.11}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,50,data\processed\clips\Group - Spinning Hook_compressed\event_050_kick_candidate_right_ankle_t107p15.mp4,kick_candidate,right_ankle,0.9487,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.406667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.406667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.27}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.116667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,51,data\processed\clips\Group - Spinning Hook_compressed\event_051_kick_candidate_right_ankle_t107p95.mp4,kick_candidate,right_ankle,0.8886,kick,spinninghook_kick,True,,2026-04-30T15:01:50,tornado_kick,0.51,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.51}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.213333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.113333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,52,data\processed\clips\Group - Spinning Hook_compressed\event_052_kick_candidate_right_ankle_t110p95.mp4,kick_candidate,right_ankle,0.967,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.42,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.42}, {""strike_type"": ""tornado_kick"", ""probability"": 0.373333}, {""strike_type"": ""roundhouse_kick"", ""probability"": 0.063333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,57,data\processed\clips\Group - Spinning Hook_compressed\event_057_kick_candidate_right_ankle_t165p23.mp4,kick_candidate,right_ankle,0.8424,kick,spinninghook_kick,True,,2026-04-30T15:01:50,axe_kick,0.646667,"[{""strike_type"": ""axe_kick"", ""probability"": 0.646667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.19}, {""strike_type"": ""back_kick"", ""probability"": 0.05}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,61,data\processed\clips\Group - Spinning Hook_compressed\event_061_punch_candidate_right_wrist_t16p62.mp4,punch_candidate,right_wrist,0.8687,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.866667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.866667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.056667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.023333}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,66,data\processed\clips\Group - Spinning Hook_compressed\event_066_punch_candidate_right_wrist_t83p51.mp4,punch_candidate,right_wrist,0.8814,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.706667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.706667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.16}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.056667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,67,data\processed\clips\Group - Spinning Hook_compressed\event_067_punch_candidate_right_wrist_t92p73.mp4,punch_candidate,right_wrist,0.8211,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.596667,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.596667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.216667}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.076667}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,68,data\processed\clips\Group - Spinning Hook_compressed\event_068_punch_candidate_right_wrist_t113p96.mp4,punch_candidate,right_wrist,0.769,kick,spinninghook_kick,True,,2026-04-30T15:01:50,spinninghook_kick,0.683333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.683333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.21}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.04}]"
Group - Spinning Hook_compressed.mp4,single_athlete_training,69,data\processed\clips\Group - Spinning Hook_compressed\event_069_punch_candidate_right_wrist_t116p56.mp4,punch_candidate,right_wrist,0.5956,false_positive,unknown,False,,2026-04-30T15:01:50,roundhouse_kick,0.393333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.393333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.273333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.133333}]"
Group - Hop Axe.mp4,single_athlete_training,1,data\processed\clips\Group - Hop Axe\event_001_kick_candidate_left_ankle_t0p00.mp4,kick_candidate,left_ankle,0.8869,false_positive,unknown,False,,2026-05-01T16:37:14,hopaxe_kick,0.34,"[{""strike_type"": ""hopaxe_kick"", ""probability"": 0.34}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.28}, {""strike_type"": ""back_kick"", ""probability"": 0.08}]"
Group - Hop Axe.mp4,single_athlete_training,2,data\processed\clips\Group - Hop Axe\event_002_kick_candidate_left_ankle_t5p00.mp4,kick_candidate,left_ankle,0.9298,kick,hopaxe_kick,True,,2026-05-01T16:37:14,cut_kick,0.266667,"[{""strike_type"": ""cut_kick"", ""probability"": 0.266667}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.17}, {""strike_type"": ""tornado_kick"", ""probability"": 0.13}]"
Group - Hop Axe.mp4,single_athlete_training,3,data\processed\clips\Group - Hop Axe\event_003_kick_candidate_left_ankle_t7p80.mp4,kick_candidate,left_ankle,0.919,kick,hopaxe_kick,True,,2026-05-01T16:37:14,spinninghook_kick,0.493333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.493333}, {""strike_type"": ""cut_kick"", ""probability"": 0.116667}, {""strike_type"": ""back_kick"", ""probability"": 0.106667}]"
Group - Hop Axe.mp4,single_athlete_training,4,data\processed\clips\Group - Hop Axe\event_004_kick_candidate_left_ankle_t9p40.mp4,kick_candidate,left_ankle,0.6466,false_positive,unknown,False,,2026-05-01T16:37:14,back_kick,0.27,"[{""strike_type"": ""back_kick"", ""probability"": 0.27}, {""strike_type"": ""cut_kick"", ""probability"": 0.21}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.166667}]"
Group - Hop Axe.mp4,single_athlete_training,8,data\processed\clips\Group - Hop Axe\event_008_kick_candidate_left_ankle_t18p00.mp4,kick_candidate,left_ankle,0.9619,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.343333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.343333}, {""strike_type"": ""cut_kick"", ""probability"": 0.33}, {""strike_type"": ""back_kick"", ""probability"": 0.08}]"
Group - Hop Axe.mp4,single_athlete_training,9,data\processed\clips\Group - Hop Axe\event_009_kick_candidate_left_ankle_t21p20.mp4,kick_candidate,left_ankle,0.9491,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.316667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.316667}, {""strike_type"": ""cut_kick"", ""probability"": 0.303333}, {""strike_type"": ""back_kick"", ""probability"": 0.116667}]"
Group - Hop Axe.mp4,single_athlete_training,10,data\processed\clips\Group - Hop Axe\event_010_kick_candidate_left_ankle_t25p00.mp4,kick_candidate,left_ankle,0.9738,kick,hopaxe_kick,True,,2026-05-01T16:37:14,cut_kick,0.413333,"[{""strike_type"": ""cut_kick"", ""probability"": 0.413333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.286667}, {""strike_type"": ""back_kick"", ""probability"": 0.08}]"
Group - Hop Axe.mp4,single_athlete_training,11,data\processed\clips\Group - Hop Axe\event_011_kick_candidate_left_ankle_t28p40.mp4,kick_candidate,left_ankle,0.9697,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.433333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.433333}, {""strike_type"": ""cut_kick"", ""probability"": 0.193333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.096667}]"
Group - Hop Axe.mp4,single_athlete_training,13,data\processed\clips\Group - Hop Axe\event_013_kick_candidate_left_ankle_t31p80.mp4,kick_candidate,left_ankle,0.9729,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.39,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.39}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.126667}, {""strike_type"": ""cut_kick"", ""probability"": 0.116667}]"
Group - Hop Axe.mp4,single_athlete_training,14,data\processed\clips\Group - Hop Axe\event_014_kick_candidate_left_ankle_t34p80.mp4,kick_candidate,left_ankle,0.9842,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.36,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.36}, {""strike_type"": ""cut_kick"", ""probability"": 0.253333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.103333}]"
Group - Hop Axe.mp4,single_athlete_training,15,data\processed\clips\Group - Hop Axe\event_015_kick_candidate_left_ankle_t58p60.mp4,kick_candidate,left_ankle,0.7573,false_positive,unknown,False,,2026-05-01T16:37:14,spinninghook_kick,0.343333,"[{""strike_type"": ""spinninghook_kick"", ""probability"": 0.343333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.253333}, {""strike_type"": ""back_kick"", ""probability"": 0.123333}]"
Group - Hop Axe.mp4,single_athlete_training,16,data\processed\clips\Group - Hop Axe\event_016_kick_candidate_left_ankle_t60p80.mp4,kick_candidate,left_ankle,0.9166,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.266667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.266667}, {""strike_type"": ""back_kick"", ""probability"": 0.163333}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.15}]"
Group - Hop Axe.mp4,single_athlete_training,17,data\processed\clips\Group - Hop Axe\event_017_kick_candidate_left_ankle_t65p00.mp4,kick_candidate,left_ankle,0.9381,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.39,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.39}, {""strike_type"": ""hopstep_kick"", ""probability"": 0.126667}, {""strike_type"": ""back_kick"", ""probability"": 0.103333}]"
Group - Hop Axe.mp4,single_athlete_training,20,data\processed\clips\Group - Hop Axe\event_020_kick_candidate_left_ankle_t71p80.mp4,kick_candidate,left_ankle,0.9435,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.203333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.203333}, {""strike_type"": ""cut_kick"", ""probability"": 0.186667}, {""strike_type"": ""back_kick"", ""probability"": 0.126667}]"
Group - Hop Axe.mp4,single_athlete_training,24,data\processed\clips\Group - Hop Axe\event_024_kick_candidate_left_ankle_t75p00.mp4,kick_candidate,left_ankle,0.9675,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.256667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.256667}, {""strike_type"": ""cut_kick"", ""probability"": 0.233333}, {""strike_type"": ""back_kick"", ""probability"": 0.163333}]"
Group - Hop Axe.mp4,single_athlete_training,25,data\processed\clips\Group - Hop Axe\event_025_kick_candidate_left_ankle_t78p20.mp4,kick_candidate,left_ankle,0.9553,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.23,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.23}, {""strike_type"": ""cut_kick"", ""probability"": 0.193333}, {""strike_type"": ""back_kick"", ""probability"": 0.163333}]"
Group - Hop Axe.mp4,single_athlete_training,26,data\processed\clips\Group - Hop Axe\event_026_kick_candidate_left_ankle_t79p40.mp4,kick_candidate,left_ankle,0.6628,false_positive,unknown,False,,2026-05-01T16:37:14,roundhouse_kick,0.693333,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.693333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.09}, {""strike_type"": ""back_kick"", ""probability"": 0.073333}]"
Group - Hop Axe.mp4,single_athlete_training,27,data\processed\clips\Group - Hop Axe\event_027_kick_candidate_left_ankle_t80p80.mp4,kick_candidate,left_ankle,0.5058,kick,hopaxe_kick,True,,2026-05-01T16:37:14,roundhouse_kick,0.44,"[{""strike_type"": ""roundhouse_kick"", ""probability"": 0.44}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.18}, {""strike_type"": ""tornado_kick"", ""probability"": 0.136667}]"
Group - Hop Axe.mp4,single_athlete_training,28,data\processed\clips\Group - Hop Axe\event_028_kick_candidate_left_ankle_t84p40.mp4,kick_candidate,left_ankle,0.9585,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.376667,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.376667}, {""strike_type"": ""back_kick"", ""probability"": 0.153333}, {""strike_type"": ""cut_kick"", ""probability"": 0.123333}]"
Group - Hop Axe.mp4,single_athlete_training,29,data\processed\clips\Group - Hop Axe\event_029_kick_candidate_left_ankle_t87p00.mp4,kick_candidate,left_ankle,0.7283,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.303333,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.303333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.163333}, {""strike_type"": ""cut_kick"", ""probability"": 0.15}]"
Group - Hop Axe.mp4,single_athlete_training,30,data\processed\clips\Group - Hop Axe\event_030_kick_candidate_left_ankle_t87p60.mp4,kick_candidate,left_ankle,0.9648,kick,hopaxe_kick,True,,2026-05-01T16:37:14,tornado_kick,0.25,"[{""strike_type"": ""tornado_kick"", ""probability"": 0.25}, {""strike_type"": ""cut_kick"", ""probability"": 0.206667}, {""strike_type"": ""back_kick"", ""probability"": 0.18}]"
Group - Hop Axe.mp4,single_athlete_training,31,data\processed\clips\Group - Hop Axe\event_031_kick_candidate_left_ankle_t126p61.mp4,kick_candidate,left_ankle,0.6888,false_positive,unknown,False,,2026-05-01T16:37:14,axe_kick,0.323333,"[{""strike_type"": ""axe_kick"", ""probability"": 0.323333}, {""strike_type"": ""spinninghook_kick"", ""probability"": 0.163333}, {""strike_type"": ""cut_kick"", ""probability"": 0.12}]"
Group - Hop Axe.mp4,single_athlete_training,37,data\processed\clips\Group - Hop Axe\event_037_kick_candidate_left_ankle_t148p61.mp4,kick_candidate,left_ankle,0.9668,kick,hopaxe_kick,True,,2026-05-01T16:37:14,cut_kick,0.416667,"[{""strike_type"": ""cut_kick"", ""probability"": 0.416667}, {""strike_type"": ""tornado_kick"", ""probability"": 0.253333}, {""strike_type"": ""double_kick"", ""probability"": 0.11}]"
Group - Hop Axe.mp4,single_athlete_training,38,data\processed\clips\Group - Hop Axe\event_038_kick_candidate_left_ankle_t154p61.mp4,kick_candidate,left_ankle,0.9656,kick,hopaxe_kick,True,,2026-05-01T16:37:14,cut_kick,0.443333,"[{""strike_type"": ""cut_kick"", ""probability"": 0.443333}, {""strike_type"": ""tornado_kick"", ""probability"": 0.223333}, {""strike_type"": ""back_kick"", ""probability"": 0.096667}]"
